0,17479.286035,10947.028813
1,7649.893453,13793.526182
2,16485.903830,8199.707930
3,9144.684400,987.610847
4,18893.567999,9927.012157
5,6360.649369,3535.440345
6,9977.693119,15376.311988
7,9359.797992,13390.485892
8,15090.440424,9657.083177
9,15923.336415,20905.622275
10,12211.103757,761.381051
11,14586.548576,8117.564056
12,9437.319534,7296.204002
13,911.190256,13328.544740
14,12710.056300,8907.468100
15,6213.644051,6106.244997
16,16556.085847,4109.947397
17,645.196029,8828.342365
18,5590.532487,1761.598048
19,9125.383195,9966.460439
20,21205.803353,5253.206052
21,3065.954359,20063.022545
22,17946.516652,19658.190957
23,3603.398719,11122.896389
24,9778.138883,19175.752391
25,15696.853561,15107.985545
26,4862.820384,15824.931456
27,9547.042130,22284.705298
28,16333.361262,6338.411587
29,13499.373154,20607.511752
30,1121.468212,3163.247674
31,16227.406401,2664.466564
32,7802.975302,14155.405954
33,5858.953466,8204.225105
34,9632.923490,11922.405283
35,22031.811240,3937.511446
36,10081.953415,17856.527916
37,19805.846856,4342.939586
38,12494.319636,10238.173971
39,21664.018799,10136.478843
40,21284.776637,1510.878787
41,8921.624237,16056.649407
42,381.642362,984.989056
43,15316.692888,537.344014
44,11773.118856,712.028514
45,5199.903934,8415.319444
46,827.572315,16682.081940
47,5704.919182,21132.071320
48,357.487778,5126.398698
49,6933.800172,12471.476921
50,10387.445977,20154.901083
51,8458.900935,11382.897374
52,9830.290549,12766.318840
53,5935.301450,10501.168302
54,15986.720813,20408.277403
55,14267.982617,9382.778164
56,2574.575156,14969.469341
57,18777.143278,22325.034834
58,15969.237251,10295.374274
59,7624.730206,4278.635272
60,17337.433419,7536.799052
61,8775.164626,4360.864748
62,5404.062707,16233.892150
63,2960.717731,4245.325332
64,16841.934909,4936.454434
65,5027.768513,20539.094878
66,16016.086097,8229.113417
67,16477.936943,14703.065251
68,4659.160731,8777.087572
69,20460.414023,4155.101979
70,18975.829901,1389.835649
71,14284.494418,21127.348078
72,19062.604823,11575.999806
73,11411.134020,18120.347315
74,21687.266275,12406.431476
75,123.264907,13935.419345
76,15570.365979,6244.835922
77,3011.500737,5399.298211
78,20956.162385,3957.742511
79,14418.428066,16579.866408
80,17490.722970,15070.908839
81,18333.126046,15336.808071
82,2113.115732,21782.411709
83,17687.984048,16693.528476
84,20529.108717,16702.660226
85,3178.362045,21952.117442
86,8958.417084,18722.599514
87,5037.422885,4363.732091
88,12363.547644,13373.245612
89,5254.546546,5525.135449
90,685.652974,20552.092159
91,21121.457328,15818.291568
92,14439.039453,13921.449949
93,6028.199251,14809.927565
94,20774.318342,12911.755168
95,5123.694626,4203.679085
96,248.879918,6517.845799
97,4420.597648,18342.220415
98,1200.283755,15350.605471
99,12027.582517,914.494670
100,22105.516096,9566.723147
101,10308.571593,20731.577798
102,12895.904195,1311.974290
103,1882.048696,7232.388604
104,8691.897247,5595.161463
105,9947.192461,21753.304274
106,3022.418778,16344.822188
107,13848.589402,13041.269967
108,4704.525544,16284.315774
109,11170.872248,4897.004945
110,12005.398673,1739.212178
111,292.725494,7031.302688
112,19165.685032,2583.083970
113,17374.618407,1689.406952
114,18643.985383,578.140172
115,15621.980175,19319.775732
116,21630.980348,2010.529093
117,12441.353732,17270.897143
118,15486.159421,21666.895076
119,10466.611083,19750.537210
120,4657.520394,7731.165142
121,9846.547792,10432.506887
122,6210.608284,9889.410278
123,14614.926334,10708.031408
124,13052.808248,20869.430061
125,18702.869266,1013.035597
126,6652.234334,15486.288142
127,9503.129715,14170.833975
128,11713.934995,7493.350333
129,1508.291076,13495.824647
130,17440.492053,1520.039703
131,5105.290440,12240.034406
132,1177.868792,18297.949805
133,20298.506982,8452.944991
134,17269.413444,10740.899383
135,20961.395534,7885.179018
136,4402.054223,22207.241141
137,14825.711012,4565.041088
138,19044.507446,16827.086008
139,21287.531315,3145.272041
140,18057.468316,14580.472773
