0,16410.243050,13173.659929
1,12061.167320,13630.604042
2,16663.558540,13844.153217
3,16215.517140,4048.230783
4,18514.102184,30.329516
5,6282.766425,651.252580
6,17206.376506,21991.223647
7,7164.996689,17813.755218
8,17365.986203,11975.491609
9,14249.406497,11472.208058
10,12772.276574,2931.025001
11,20922.409928,19482.606480
12,21049.030843,10603.858527
13,16708.828608,22227.752921
14,5874.076417,1376.230925
15,20965.432072,10878.817568
16,10517.034092,13981.545417
17,21156.929320,20979.674185
18,4695.923308,8413.425758
19,4328.248052,20598.937016
20,21436.952659,10446.660607
21,20493.614578,9485.281096
22,6048.517980,14250.914322
23,8848.373996,714.844949
24,10008.025405,3795.316670
25,18405.401194,4053.494754
26,497.627127,10111.306537
27,12852.939050,14678.681162
28,14921.812099,9713.111046
29,18956.948846,7134.900989
30,13656.082418,6438.035348
31,2897.474862,16853.165465
32,7295.931732,14452.148941
33,12023.184129,13592.675977
34,18857.196812,17586.456688
35,10581.372591,16882.857206
36,15337.176189,19357.630306
37,877.529576,21816.512521
38,3453.635726,14285.402412
39,19058.252355,18258.291188
40,16878.631054,3004.282290
41,1305.354707,18014.423296
42,3299.963260,22102.174437
43,19214.759436,6750.345490
44,10227.153543,403.017455
45,4871.330509,16102.655608
46,1812.566045,21232.466074
47,200.809335,12880.029294
48,20893.307481,9114.909816
49,20983.126334,4790.071898
50,5861.080844,11498.961151
51,8043.281745,12616.348082
52,9421.999846,9868.405522
53,20041.952855,20218.391940
54,19534.859909,14894.994104
55,18895.399960,18830.917496
56,13151.683579,1438.865320
57,1075.690651,17612.076770
58,3736.588508,996.714431
59,1896.066282,2655.672382
60,20466.577001,12363.682238
61,2668.493804,12250.636683
62,16142.217940,10903.639145
63,19189.563795,11744.654652
64,5379.694914,20855.825712
65,6682.506018,18173.492348
66,9275.652994,10999.610251
67,11859.740618,6121.341583
68,3490.621071,9012.784551
69,21936.298342,6293.550955
70,8409.093355,5054.162734
71,1447.355172,15615.660768
72,11195.621936,6193.511427
73,7670.390926,10397.544876
74,15958.372929,5218.900631
75,13198.580697,3625.154197
76,20920.861869,13093.637144
77,13977.858734,2039.437844
78,12635.285459,8494.755394
79,3354.847612,8943.891017
80,9016.518664,16206.544756
81,9935.145647,6562.136245
82,11232.295631,1199.317190
83,1130.012793,2481.351897
84,11321.509342,20546.910948
85,15139.555291,18932.001224
86,3112.471374,18247.661785
87,18967.909059,12087.717970
88,5295.620565,7325.403818
89,7432.826687,6418.383497
90,1072.740862,9299.174842
91,19995.092764,11992.235019
92,15887.668624,17593.960754
93,8483.841414,5214.337484
94,3088.026850,257.971028
95,8245.257339,11714.246604
96,13419.581155,7328.898502
97,6955.969917,20111.594341
98,1824.980155,15036.017498
99,12132.435397,4716.536445
100,16453.923149,19318.476233
101,11291.254266,16434.162912
102,1741.165738,3376.666544
103,16309.349738,2914.407855
104,21359.858078,14598.102226
105,19214.618772,3994.730783
106,22201.146875,1456.992165
107,11019.687448,5690.066022
108,19304.281393,10452.893611
109,17425.472250,9912.104425
110,9335.631111,21847.903555
111,3689.509491,15576.690145
112,9513.819750,17882.023619
113,7529.009409,22210.425569
114,12183.157062,11807.106940
115,11640.234532,15426.773524
116,5447.130552,930.220305
117,18673.842571,19246.776552
118,3920.582358,3705.746034
119,17715.064629,8674.586192
120,13460.870123,5912.808558
121,11822.957944,13233.574831
122,21165.977415,15073.210129
123,2663.936488,5288.477444
124,19663.726698,1376.899719
125,7262.107970,14995.184469
126,15653.144401,13863.816678
127,3536.844210,180.230550
128,12783.368558,16981.406047
129,15618.194624,7211.843223
130,14720.274128,7871.854322
131,5389.873073,4547.946938
132,20523.169413,1556.733380
133,20894.320642,6471.485536
134,12919.501275,16003.597255
135,2481.408740,20382.804036
136,20159.970462,7506.065098
137,7271.871977,4121.698939
138,4593.963844,10384.191867
139,11529.902858,10864.060236
140,703.835756,12749.161558
141,4076.013093,6174.576873
142,269.592308,6945.976061
143,6557.780539,1607.099547
144,7324.521648,18947.986562
145,6066.907589,15344.003516
146,13045.823837,18372.904753
147,7177.988357,15426.746242
148,19054.869576,11520.660255
149,6024.335897,7592.912086
150,9831.236340,818.366541
151,20831.887877,10032.954180
152,2525.885312,17457.258225
153,3669.286090,15259.883528
154,242.043543,7207.431402
155,4323.774568,20393.141353
156,6984.203210,22345.566023
157,17402.596631,5478.308647
158,2907.574833,7883.331491
159,1260.006116,2923.678302
160,21506.196111,3899.111645
161,2664.167045,2866.751623
162,12723.673759,3207.391593
163,12001.350151,8628.394083
164,2351.497510,14380.516358
165,7534.101863,15599.588932
166,8544.668235,21478.857650
167,16107.116774,11890.177364
168,4350.545685,769.296562
169,4850.187025,5863.526234
170,3469.099650,7939.250589
171,17984.379847,15650.018855
172,9431.535503,18919.533541
173,16526.328975,2025.104338
174,8951.105028,16396.725584
175,8808.114236,14904.511872
176,9812.405850,15702.421862
177,1888.145461,15477.889495
178,16924.435552,16969.357026
179,15095.389412,9113.777628
180,15451.407079,12895.259048
181,8167.967354,18820.385483
182,15677.234853,11278.528547
183,17277.686234,17856.819606
184,2787.044538,19807.279564
185,3822.659743,7862.686575
186,10685.754829,18050.269383
187,5426.897966,5805.689740
188,5.633360,12036.810106
189,17198.083016,16526.205137
190,4225.260130,15495.868616
191,12470.395515,8324.407971
192,1128.660158,12178.967084
193,11251.154652,15817.926281
194,3269.001175,17012.231060
195,9971.359384,16290.636306
196,6818.619471,12903.663808
197,470.175679,15169.630718
198,1957.104397,9228.796745
199,5880.369418,17464.302228
200,19109.882670,21011.755255
201,11846.069222,14099.719838
202,20786.457527,9571.994282
203,16992.236320,9734.573970
204,6352.484402,20270.257935
205,9535.771152,9258.972195
206,10974.734705,19233.540217
207,8431.842314,17202.208269
208,18807.635169,21060.731520
209,12632.314625,10070.750265
210,21200.179209,8293.655962
211,10392.755170,21271.898248
212,11748.190247,221.399668
213,21344.659833,3441.411761
214,15118.096158,16019.464565
215,21658.503259,17154.021460
216,18581.468994,4615.153248
217,21857.657295,17079.506999
218,10301.210108,2193.105582
219,2562.687729,15403.046035
220,334.717056,21799.882662
221,12465.793665,7680.327730
222,9049.588790,20494.957747
223,20093.502357,11392.585806
224,6949.394837,22164.452084
225,7436.331023,7819.511761
226,21501.120015,8564.597823
227,6216.130364,10351.032484
228,7993.587621,18167.666916
229,16078.660046,8525.135880
230,1415.551829,15139.762680
231,895.305328,11026.069780
232,2508.259576,2507.581973
233,9729.147301,3634.952336
234,15998.648152,17614.561833
235,18207.266244,2157.014881
236,8910.938825,13324.154297
237,9847.171479,2577.556663
238,18913.426510,5265.053599
239,936.536839,14432.019024
240,990.107780,1258.878010
241,16602.336256,9238.953350
242,22078.532624,1661.845431
243,7570.950563,17460.630571
244,12451.326804,11126.496043
245,8431.937538,4456.953934
246,8238.903965,11380.153193
247,2982.392958,13597.965261
248,3475.004519,15025.391668
249,16975.474615,5677.909188
250,5576.160455,14953.884006
251,6997.626056,1451.625640
252,8980.495468,7124.990101
253,20842.114768,17212.974004
254,6673.400851,11539.216153
255,15085.350136,8421.212985
256,1416.619584,4746.560828
257,10245.521316,20487.275824
258,18927.102811,22063.121284
259,16132.707544,8487.642573
260,8534.610914,8806.940657
261,3669.983977,4839.174947
262,14877.621572,5017.866736
263,19723.293827,5122.632140
264,22331.504621,3689.032644
265,11723.137187,3118.962892
266,21890.635540,22282.840423
267,20384.178329,14942.658427
268,1119.880949,17781.038144
269,1627.674750,18008.673866
270,12528.301380,1393.742164
271,6837.054042,10237.508759
272,16455.897637,493.902553
273,9300.292651,8898.891396
274,17557.931144,20855.312878
275,6113.663085,3452.812470
276,16137.650784,2628.715982
277,11099.804281,9067.642997
278,18707.582355,6935.282923
279,18778.647542,19716.218243
280,18113.005458,6432.857261
281,22106.541274,18573.131292
282,3113.375473,5696.874387
283,14389.040978,4047.154427
284,5834.130390,2225.498074
285,16713.120204,8095.707919
286,3730.200721,6419.517872
287,5106.475931,14525.416612
288,21624.631536,21369.960433
289,13214.393112,3176.751458
290,21006.463170,2666.135681
291,12775.343829,14747.868323
292,17761.905884,410.284257
293,9942.406066,11675.428235
294,1847.999437,13836.361689
295,20816.687258,13172.084807
296,14889.077552,13849.393769
297,20142.562902,14411.846874
298,13795.673396,6272.732407
299,20510.942585,1213.025947
300,16787.698713,15786.169763
301,7948.763495,9963.717101
302,21677.380190,2613.085977
303,1521.466737,7957.848878
304,7511.611419,6733.682382
305,11262.904310,19324.341035
306,15929.543314,17643.658813
307,4931.537278,151.354953
308,4641.702253,1667.443523
309,8270.827054,2618.369440
310,7248.539794,9632.717861
311,16766.215756,17878.672015
312,21754.560821,2888.198750
313,10834.123007,5114.829752
314,6065.762562,10440.788902
315,4337.271896,19791.910531
316,19299.484472,11455.207477
317,18992.694899,13501.183550
318,12148.352896,11430.207542
319,20670.906688,17906.536356
320,10041.876396,16059.407062
321,2434.454747,3597.509635
322,10270.105630,4976.644462
323,12781.789615,11282.252101
324,851.386124,20443.541371
325,20610.906371,2814.016297
326,20633.203754,20421.711433
327,6488.459065,22116.167469
328,9911.414170,7319.139723
329,21566.226406,3435.968287
330,8413.705514,15422.540051
331,8024.328187,21542.702214
332,20596.172186,10648.774950
333,2083.792307,5413.084958
334,13759.420268,3176.091410
335,4908.024717,1276.104910
336,14853.559349,9604.783995
337,2646.099458,9647.499965
338,12411.467285,14712.381535
339,13229.817051,3709.954974
340,15128.682202,6230.138630
341,13173.332504,4694.599089
342,5398.490939,12526.392355
343,1400.695483,10861.094973
344,5194.710509,19740.653739
345,15538.517122,11826.631070
346,9275.044312,6427.456072
347,2616.859720,3198.830217
348,9775.053042,19103.438446
349,22208.343289,13945.610489
350,9479.375133,13633.774029
351,8859.956687,19659.120203
352,19685.994457,1308.594614
353,2849.095336,10146.019467
354,8778.863335,9747.940660
355,17738.862465,9836.989331
356,8858.689572,5201.599457
357,6856.529305,11954.705602
358,12567.255435,21431.615248
359,19736.108418,8436.178320
360,19769.739026,17080.092138
361,17732.988594,20262.012572
362,6380.269992,10206.842717
363,21079.286117,12016.929572
364,7405.389618,12347.871198
365,13124.010934,17807.116621
366,10454.317343,21757.369926
367,4335.479076,13589.753614
368,7353.010697,844.706772
